company_name,category,sub_category,area,address,website,phone,email,source_url,source_type
Patel Motors (TVS),Automobile Dealership,Two-wheeler dealer (TVS),Udhna Darwaja,"Plot No 867/AF/P6, Near Kotak Mahindra Bank, Udhna Darwaja, Surat",https://dealers.tvsmotor.com/,918153828788,,https://dealers.tvsmotor.com/tvs-motors/tvs-patel-motors-two-wheeler-dealer-udhnaa-darwaja-surat-178162/Home,Brand dealer site
Vinod Honda (Two Wheeler),Automobile Dealership,Two-wheeler dealer (Honda),Jahangirpura,"1-4 Sarita Society, Near Jahangirpura Dabholi Bridge, Near LG Service Centre, Jahangirpura Main Road, Surat 395005",,7387875048,,https://www.zigwheels.com/bikes/dealers/honda/Surat,Aggregator listing
Zealay Automotive (Royal Enfield),Automobile Dealership,Two-wheeler dealer (Royal Enfield),Udhna,"Plot No 30, J B Compound, Opp Laxmi-narayan Temple, Udhna, Surat 394210",https://dealers.royalenfield.com/,9619870419,,https://dealers.royalenfield.com/gujarat/surat/udhna-zealay-automotive-9110142860,Brand dealer site
Pirates BPO Services,BPO/Logistics/Print,BPO/Call Center,Surat,,,,,https://www.justdial.com/Surat/BPO/nct-10055809,JustDial
Tasveer Digital Press,BPO/Logistics/Print,Printing/Digital,"Delhi Gate / Ring Road, Surat","A-2, Shree Kuberji Textile Park, Behind Belgium Tower, Opp Linear Bus Stand, Delhi Gate, Ring Road, Surat - 395003",https://www.tasveercolorlab.com/,0261-4017272,info@tasveercolorlab.com,https://www.indiamart.com/tasveerdigitalpress/profile.html,IndiaMART / Company website
The Boo Boo Club,BPO/Logistics/Print,E-commerce/D2C,Surat,,https://www.firstcry.com/the-boo-boo-club/6/0/1006953,,,https://www.firstcry.com/the-boo-boo-club/6/0/1006953,FirstCry / retailer listing
Kesariya Textile,Diamond/Jewellery/Textile Micro-SME,Saree wholesaler/trader (proprietorship),Ring Road,"B 3031-3032, 1st Floor, Millennium Textile Market, Ring Road, Surat",kesariatextile.com,9081995544,,https://kesariatextile.com/contact-us/,Company website
Navjivan Nagrik Co-operative Credit & Supply Society Ltd,Finance & Professional,Credit co-op society,Surat,,https://www.navjivannagrikcoopsociety.com/,,,https://www.navjivannagrikcoopsociety.com/Home/Contact,Company site
Punjabi Roots - Cloud Kitchen,Food & Hospitality SME,Cloud Kitchen (North Indian),Surat,"Surat, Gujarat (cloud kitchen)",punjabirootssrt (FB),+917818921212,Punjabirootssrt@gmail.com,https://www.facebook.com/punjabirootssrt/,Facebook
Gautam Industrial Corporation Pvt Ltd,GIDC Manufacturing,Engineering / Pipe Fittings & Valves,GIDC Sachin,"Plot No. 5420, Road No. 54, Sachin GIDC, Surat 394520, Gujarat",https://gautamindustrial.com/,,,https://gautamindustrial.com/,Company website
Mahavir Synthesis Pvt Ltd,GIDC Manufacturing,Dyes & Dye Intermediates,GIDC Sachin,"Block No. 304B & 305, Sachin Magdalla Road GIDC, Sachin, Surat 394230, Gujarat",https://www.mahavirsynthesis.com/,,,https://www.mahavirsynthesis.com/,Company website
Sahajanand Valves Pvt Ltd (Swastik),GIDC Manufacturing,Engineering / Industrial Valves,GIDC Sachin,"Plot No 5616, Road No 56, GIDC Sachin, Surat 394520, Gujarat",https://www.swastikvalves.in/,+91 261 2397367,sales@swastikvalves.in,https://www.indiamart.com/svpl/profile.html,IndiaMART / company
"Income Tax Department, Surat (Aaykar Bhavan)",Government & PSU,Central Govt / Revenue,"Majura Gate, Surat","Aaykar Bhavan, Opp. Civil Hospital, Majura Gate, Surat-395002",https://www.incometax.gov.in/,,,https://www.incometaxindia.gov.in/documents/d/gujarat/directory-officers,Official income tax directory
PP Savani Hospital (Kapodra),Healthcare,Multispecialty hospital,Kapodra / Varachha,"Varachha Main Road, Kapodra area, Surat 395006",https://www.practo.com/surat/hospital/p-p-savani-hospital-kapodra,,,https://www.practo.com/surat/hospital/p-p-savani-hospital-kapodra,Practo listing
Prabhat Pathology Laboratory,Healthcare,Pathology lab / diagnostics,Varachha Road,"Hira Baug, Varachha Road, Surat",https://prabhatlab.in/,,,https://prabhatlab.in/,Lab website
Udhna Dental Multispeciality Clinic & Oral Cancer Rehabilitation Centre,Healthcare,Multispeciality dental hospital,Udhna,Southern Surat (Udhna region) - 50-bed multispecialty dental hospital,https://udhnahospital.com/,,,https://udhnahospital.com/,Hospital website
Sri Sairam Group,Hospitality & Real Estate,Real estate developer / Builder,Surat,Surat,https://srisairamgroup.com/about-us/,,,https://srisairamgroup.com/about-us/,Builder official site
Instance IT Solutions Pvt. Ltd.,IT & Software,IT solutions / software development,"Dabholi/Causeway, Surat","13-17, 1st Floor, Shivan Avenue, Causeway Link Rd, opp. Hyundai Service Center, Surat 395004",https://www.instanceit.com/,+91 82001 82588,,https://www.instanceit.com/reach-us,Company website (contact page) + Sulekha
Upmetrics,IT & Software,SaaS (business-plan / ERP software),"Utran, Surat","3082, Silver Business Point, Utran, Surat 394105",https://upmetrics.co/,,,https://upmetrics.co/,Company website + Tracxn + Glassdoor
Gehna Shop,Jewellery,Jewellery showroom/retailer,Ghod Dod Road,"G-9, Rangeela Park Shopping Center, Ghod Dod Road, Surat 395007",,+91-96383-10354,,https://www.scribd.com/document/879082529/Jewellers-in-Surat-Contact-Details,directory
Premvati Gold,Jewellery,Gold jewellery showroom/manufacturer,Katargam,"Behind Kantareshwar Mahadev Mandir, Lalita Chokdi, Katargam, Surat",https://premvatigold.org/,,,https://premvatigold.org/,company_website
Aom Diamond,Lab-Grown Diamond,CVD & HPHT diamond manufacturer / exporter,Utran (Varachha),604 Victoriya Heritage Opposite Shaligram Status Utran Pow Varachha Surat 394101,,,,https://www.indiamart.com/aomdiamond/about-us.html,IndiaMART listing
Mahant Exports,Lab-Grown Diamond,CVD & HPHT diamond manufacturer / wholesaler,Katargam,Plot No 8 R.S.No 407 Pramukh Gems Building Bambawadi Katargam Surat 395004,,,,https://www.indiamart.com/mahant-exports/profile.html,IndiaMART listing
Divya Shopee,Local Retail SME,Footwear,Adajan,"Adajan, Surat",https://www.hindustanyellowpages.in/Surat/Divya-Shopee/Adajan,7359728031,,https://www.hindustanyellowpages.in/Surat/Divya-Shopee/Adajan,Directory (HindustanYellowPages)
Gokul Stationery Mart,Local Retail SME,Stationery,Surat HO,"Surat HO, Surat",https://www.hindustanyellowpages.in/Mobile/9825487415,9904571542,,https://www.hindustanyellowpages.in/Mobile/9825487415,Directory (HindustanYellowPages)
Kanaiya Hardware and Sanitary,Local Retail SME,Hardware/Paint,Katargam,"Katargam, Surat",https://www.hindustanyellowpages.in/Mobile/9825250917,9825250917,,https://www.hindustanyellowpages.in/Mobile/9825250917,Directory (HindustanYellowPages)
Om Hardware and Sales,Local Retail SME,Hardware/Paint,Surat HO,"Surat HO, Surat",https://www.hindustanyellowpages.in/Mobile/9033411771,9825372176,,https://www.hindustanyellowpages.in/Mobile/9033411771,Directory (HindustanYellowPages)
Shakti Colour & Hardware,Local Retail SME,Hardware/Paint,Varachha Road,"65/8, Variya Marble Compound, M.H. Complex, Varachha Road, Surat 395006",https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,9925233986,,https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,Manufacturer dealer list (Nippon Paint)
Shubham Paints,Local Retail SME,Hardware/Paint,Katargam,"Shop No.2, Prabhudarshan Complex, Opp Fire Station, Katargam, Surat 395004",https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,9374843906,,https://nipponpaint.co.in/wp-content/uploads/2024/11/Gujarat.pdf,Manufacturer dealer list (Nippon Paint)
The Dream Stories,Media/Video/Photo,Wedding photography & videography,Mota Varachha / Piplod,"Sai Ashish Society II, 27/28, near Chandni Chowk Complex, Piplod, Surat 395007",,,,https://www.weddingwire.in/wedding-photographers/the-dream-stories--e76648,WeddingWire profile
Axiom Consulting,Professional Services SME,Recruitment / placement agency,Ghod Dod Road,"1016, Westfield Complex, Ghod Dod Road, Surat",,9558334174,,https://axiom-consulting.co.in/best-job-placement-and-recruiting-services-in-surat-axiom-consulting/,Company website
Metro Shoes - Surat,Retail & Supermarket,Branded footwear retail chain,Bhaga Talav,Bhaga Talao Main Rd Surat,https://stores.metroshoes.com,,,https://stores.metroshoes.com/metro-shoes-bhaga-talao-main-road-surat-gujarat-srt,Official store
Army Looms & Textiles Company,Textile Manufacturing,Textile machinery (weaving looms),Surat,"Surat, Gujarat",https://www.armylooms.in/,,,https://www.armylooms.in/,Company website
Bright Weaves Pvt Ltd,Textile Manufacturing,Weaving (EPC member),Pandesara,"Plot No. 130, Jay Jalaram Industrial Society, Pandesara, Surat 394221",http://www.txcindia.gov.in/html/Consolidated%20list%20of%20EPC%20member%20units%20yet%20to%20submit%20returns%20online.pdf,,,http://www.txcindia.gov.in/html/Consolidated%20list%20of%20EPC%20member%20units%20yet%20to%20submit%20returns%20online.pdf,Govt EPC member list
Tulsi Syntex Pvt Ltd,Textile Manufacturing,Synthetic fabric / Processing (EPC member),Pandesara,"Plot No. 123-124, GIDC, Pandesara, Surat 394221",http://www.txcindia.gov.in/html/Consolidated%20list%20of%20EPC%20member%20units%20yet%20to%20submit%20returns%20online.pdf,,,http://www.txcindia.gov.in/html/Consolidated%20list%20of%20EPC%20member%20units%20yet%20to%20submit%20returns%20online.pdf,Govt EPC member list
Weavetech Engineers Ltd,Textile Manufacturing,Textile machinery (weaving looms),Surat,"Surat, Gujarat",https://www.weavetech.in/power-loom-machine.html,,,https://www.weavetech.in/power-loom-machine.html,Company website
Ekta International,Textile Trade & Design,Saree wholesaler,Ring Road / Millennium Market,"I-2491-92, Upper Ground, Millennium Textile Market, Ring Road, Surat 395002",,,,https://www.justdial.com/Surat/Ekta-International-Ring-Road/0261PX261-X261-131212152240-N9I5_BZDET,Business directory
Sunrise Fashion,Textile Trade & Design,Designer saree wholesaler,Ring Road / Millennium Market,"D-2177, 2178 Millennium Textile Market, 80 Feet Road, Ring Road, Surat 395002",,,,https://www.justdial.com/Surat/Sunrise-Fashion-Exclusive-Fancy-Printed-Designer-Sarees-Ring-Road/0261PX261-X261-131210214644-S5L8_BZDET,Business directory
Fitness Fiesta Gym,Wellness & Clinics SME,Gym/fitness center,Town/Surat,"M-2 to 6, Hirapana Shopping Center, Surat",,9879008786,,https://contactwala.com/listing/fitness-fiesta-gym-surat/,Contactwala
Sarvoday Enterprise,BPO/Logistics/Print,Printing/Packaging,"Udhana, Surat","Ground Floor, Plot 18,19, Revanagar Industrial Society, South Zone Office Road, Udhana, Surat - 394210",https://www.sarvodayenterprise.com/,,,https://www.sarvodayenterprise.com/,Company website
Prakash Kapooria & Associates,Finance & Professional,CA / Audit firm,Magob,"324 Times Square, Opp Landmark Empire, Near Vakil Wadi, Magob Parvat Patiya, Surat-395010",,,,https://www.thinkingbridge.in/blog/top-ca-firms-in-surat,Directory/Blog
Forefront Infotech,IT & Software,ASP.NET software dev / web / SEO,"Adajan / Railway Station, Surat","Adajan & Railway Station area, Surat",https://in.linkedin.com/company/forefront-infotech,,,https://in.linkedin.com/company/forefront-infotech,LinkedIn company page (hiring posts)
iRoid Solutions,IT & Software,Mobile app / web development (AI-powered),Surat,"318, 3rd Floor, Fortune High Street, Opp. Western Arena, Surat",https://iroidsolutions.com/,+91 90238 68898,business@iroidsolutions.in,https://www.instagram.com/iroid_solutions/,Instagram (Surat) + company site
iVIPANAN Digital Marketing,IT & Software,Digital marketing agency + institute,"Adajan, Surat","401, Shiven Shoppers, Opp. Gangeshwar Mahadev Temple Rd, Adajan, Surat 395009",https://www.ivipanan.co.in/,+91 98794 56211,info@ivipanan.co.in,https://www.ivipanan.co.in/,Company website + Sulekha
Excellent Diamond,Lab-Grown Diamond,IGI-certified CVD diamond manufacturer / exporter,Surat,"Surat, Gujarat (street address not visible on source)",https://www.excellentdiamond.in/,,,https://www.excellentdiamond.in/company-profile.html,Company website
Hirpara Export,Lab-Grown Diamond,CVD diamond manufacturer / exporter,Varachha (Mini Bazar),821 Rajhansh Tower Near Opera House Mini Bazar Surat 395006,https://www.hirparaexport.in/,,,https://www.hirparaexport.in/contact-us.htm,Company website
HRB Exports,Lab-Grown Diamond,CVD rough & polished diamond manufacturer / exporter,Surat,"Surat, Gujarat (street address not visible on source)",https://www.hrb-exports.com/,,,https://www.hrb-exports.com/lab-grown-diamond.htm,Company website
Ambika Stationery,Local Retail SME,Stationery,Surat HO,"Surat HO, Surat",https://www.hindustanyellowpages.in/Mobile/9428635152,9428635152,,https://www.hindustanyellowpages.in/Mobile/9428635152,Directory (HindustanYellowPages)
Sangeeta Steel and Gift Corner,Local Retail SME,Gift/Toys,Surat HO,"Surat HO, Surat",https://www.hindustanyellowpages.in/Mobile/9426773744,9426773744,,https://www.hindustanyellowpages.in/Mobile/9426773744,Directory (HindustanYellowPages)
Shree Jalaram Hardware and General Stores,Local Retail SME,Hardware/Paint,Unn,"Unn, Surat",https://www.hindustanyellowpages.in/Surat/SHREE-JALARAM-HARDWARE-AND-GENERAL-STORES/Unn,9825588924,,https://www.hindustanyellowpages.in/Surat/SHREE-JALARAM-HARDWARE-AND-GENERAL-STORES/Unn,Directory (HindustanYellowPages)
Meet My Media,Media/Video/Photo,Video production,Surat,"Surat, Gujarat",https://meetmymedia.com/video-production-surat/,,,https://meetmymedia.com/video-production-surat/,Company website
Advocate Vaishali Patil & Associates,Professional Services SME,Advocate / law firm,Surat,,https://www.advocatevaishalipatil.com/best-criminal-lawyer-in-surat.html,9819533351,,https://www.advocatevaishalipatil.com/best-criminal-lawyer-in-surat.html,Company website
Edworld Education Pvt Ltd,Professional Services SME,Education / overseas consultant,Surat,,https://edworldeducation.com/,7600014403,,https://edworldeducation.com/,Company website
MyDigital Crown,Professional Services SME,Digital marketing agency,Surat,,,8369511877,,https://mydigitalcrown.in/digital-marketing-agency-surat.html,Company website
Dr Smile Dental Clinic,Wellness & Clinics SME,Dental clinic,Parvat Patia,"G-8, Shivam Avenue, Opposite Reshma Row House, Punagam Canal Road, Parvat Patia, Surat 395010",,,,https://www.justdial.com/Surat/Dr-Smile-Dental-Clinic-Opposite-Reshma-Row-House-Parvat-Patia/0261PX261-X261-110415123800-Q9V3_BZDET,JustDial
Mstudio Interior,Architecture & CAD/Engineering,Interior design studio,Adajan,"Business Bay Centre, 110, opp. Adajan, Surat 395005",https://mstudiointerior.com/,,,https://mstudiointerior.com/,Company website
Nirman Design Studio (Nirman Architects),Architecture & CAD/Engineering,Architecture / Interior firm,Surat,"SNS Business Park, Surat (partial)",https://www.nirman-architects.com/,,,https://www.nirman-architects.com/,Company website
Optima Engineers & Developers,Architecture & CAD/Engineering,Structural consultant,Surat,"Surat, Gujarat",https://www.optimadevelopers.com/structural-consultancy/index.html,,,https://www.optimadevelopers.com/structural-consultancy/index.html,Company website
Ambika Motors (TVS),Automobile Dealership,Two-wheeler dealer (TVS),Jahangir Pura,"Plot No 42/3, Olpad Road, Near Shell Petrol Pump, Jahangir Pura, Surat",https://dealers.tvsmotor.com/,917824006952,,https://dealers.tvsmotor.com/tvs-motors/amp/tvs-ambika-motors-two-wheeler-dealer-jahangir-pura-surat-242136/Home,Brand dealer site
KDN Automobiles (Hero MotoCorp),Automobile Dealership,Two-wheeler dealer (Hero),Una Pani Road,"Moti Raghewji Compound, Lal Darwaja, Una Pani Road, Surat 395003",https://dealers.heromotocorp.com/,,,https://dealers.heromotocorp.com/k-d-n-automobiles-hero-motocorp-two-wheeler-dealer-una-pani-road-surat-33702/Home,Brand dealer site
Power Bikes (Yamaha),Automobile Dealership,Two-wheeler dealer (Yamaha),Adajan,"G1 G2 G3 Western Corridor, Near Pramukh Swami Hospital, Adajan Char Rasta, Surat 395009",https://www.bikes4sale.in/,,,https://www.bikes4sale.in/new-bike-showrooms/dealer/yamaha/gujarat/surat/1516/power-bikes-pvt-ltd,Aggregator listing
Padmavati Printing Press,BPO/Logistics/Print,Printing Press,"Ring Road / Udhna, Surat","No.33/1-2, Jairam Kalidas Wadi, Opp Ganesh Dyeing Mill, Behind Subjail, Ring Road, Surat - 395001",,,,https://www.indiamart.com/company/29950827/,IndiaMART
Plactive Group,BPO/Logistics/Print,BPO/Call Center,Surat,,https://www.indiamart.com/plaptive-group/bpo-services.html,,,https://www.indiamart.com/plaptive-group/bpo-services.html,IndiaMART
Dirgh Diamond Pvt Ltd,Diamond & Bourse,Diamond wholesaler/manufacturer,Mahidharpura,"203, 2nd Floor, Shubham Complex, Pipla Street, Mahidharpura, Surat 395003",,+91 9925666966,,https://www.justdial.com/Surat/Dirgh-Diamond-Pvt-Ltd-Mahidharpura/0261PX261-X261-150115122755-A8D4_BZDET,JustDial + search snippet
Smit Diamonds (Greenlab founders),Diamond & Bourse,Lab-grown (CVD) diamond manufacturer,Surat,"Surat, Gujarat",,,,https://nationaljeweler.com/articles/12769-indian-lab-grown-diamond-manufacturers-keep-growing,National Jeweler article
Mirae Asset Sharekhan (K M Jhaveri) - Kanpith,Finance & Professional,Stock / commodity broker (sub-broker),Kanpith,"No 9/1651 & 1794, Opposite Lal Gate, Kanpith, Surat",https://stockbroker-branch.sharekhan.com/,,,https://stockbroker-branch.sharekhan.com/sharekhan-k-m-jhaveri-stock-broker-kanpith-surat-9221/Home,Company site
Motilal Oswal (Dhruvesh Mehta) - Machiwad,Finance & Professional,Stock / commodity broker (sub-broker),Machiwad,"UG-5, Highfield Ascot, VIP Road, Machiwad, Surat",https://stockbroker.motilaloswal.com/,,,https://stockbroker.motilaloswal.com/motilal-oswal-financial-services-limited-dhruvesh-mehta-stock-broker-machiwad-surat-121153/Home,Company site
